BBID,BTID,BLID,species,length_mm,caste,pass,replicate,lat,lon,locality,elevation,trapStartDay,trapStartMonth,trapEndDay,trapEndMonth,trapDeployedHours,Canola2015_Adjacent,Canola2014_100m,Cereals2014_100m,Pulses2014_100m,PastureForageCrop2014_100m,NativeGrassland2014_100m,Water2014_100m,Urban2014_100m,Shrubland2014_100m,Forest2014_100m,Wetland2014_100m,Canola2014_250m,Cereals2014_250m,Pulses2014_250m,PastureForageCrop2014_250m,NativeGrassland2014_250m,Water2014_250m,Urban2014_250m,Shrubland2014_250m,Forest2014_250m,Wetland2014_250m,Canola2014_500m,Cereals2014_500m,Pulses2014_500m,PastureForageCrop2014_500m,NativeGrassland2014_500m,Water2014_500m,Urban2014_500m,Shrubland2014_500m,Forest2014_500m,Wetland2014_500m
1122177,12647-5-A-2015,12647,borealis,16,queen,5,A,50.7766,-113.8366,10.5 km from Gladys,996,6,8,13,8,167.2,0,0,19794.31244,0,0,899.7414747,0,3598.965899,5398.448848,1799.482949,0,0,100771.0452,0,28791.72719,16195.34655,0,10796.8977,16195.34655,22493.53687,0,899.7414747,376091.9364,0,103470.2696,140359.6701,2699.224424,38688.88341,57583.45438,45886.81521,17095.08802
1121816,12647-5-A-2015,12647,borealis,17,worker,5,A,50.7766,-113.8366,10.5 km from Gladys,996,6,8,13,8,167.2,0,0,19794.31244,0,0,899.7414747,0,3598.965899,5398.448848,1799.482949,0,0,100771.0452,0,28791.72719,16195.34655,0,10796.8977,16195.34655,22493.53687,0,899.7414747,376091.9364,0,103470.2696,140359.6701,2699.224424,38688.88341,57583.45438,45886.81521,17095.08802
1122182,12647-5-A-2015,12647,borealis,16,queen,5,A,50.7766,-113.8366,10.5 km from Gladys,996,6,8,13,8,167.2,0,0,19794.31244,0,0,899.7414747,0,3598.965899,5398.448848,1799.482949,0,0,100771.0452,0,28791.72719,16195.34655,0,10796.8977,16195.34655,22493.53687,0,899.7414747,376091.9364,0,103470.2696,140359.6701,2699.224424,38688.88341,57583.45438,45886.81521,17095.08802
1121820,12647-5-A-2015,12647,borealis,15,worker,5,A,50.7766,-113.8366,10.5 km from Gladys,996,6,8,13,8,167.2,0,0,19794.31244,0,0,899.7414747,0,3598.965899,5398.448848,1799.482949,0,0,100771.0452,0,28791.72719,16195.34655,0,10796.8977,16195.34655,22493.53687,0,899.7414747,376091.9364,0,103470.2696,140359.6701,2699.224424,38688.88341,57583.45438,45886.81521,17095.08802
1122290,12647-5-A-2015,12647,borealis,17,worker,5,A,50.7766,-113.8366,10.5 km from Gladys,996,6,8,13,8,167.2,0,0,19794.31244,0,0,899.7414747,0,3598.965899,5398.448848,1799.482949,0,0,100771.0452,0,28791.72719,16195.34655,0,10796.8977,16195.34655,22493.53687,0,899.7414747,376091.9364,0,103470.2696,140359.6701,2699.224424,38688.88341,57583.45438,45886.81521,17095.08802
1122294,12647-5-A-2015,12647,borealis,15,worker,5,A,50.7766,-113.8366,10.5 km from Gladys,996,6,8,13,8,167.2,0,0,19794.31244,0,0,899.7414747,0,3598.965899,5398.448848,1799.482949,0,0,100771.0452,0,28791.72719,16195.34655,0,10796.8977,16195.34655,22493.53687,0,899.7414747,376091.9364,0,103470.2696,140359.6701,2699.224424,38688.88341,57583.45438,45886.81521,17095.08802
1122566,12647-5-A-2015,12647,borealis,17,queen,5,A,50.7766,-113.8366,10.5 km from Gladys,996,6,8,13,8,167.2,0,0,19794.31244,0,0,899.7414747,0,3598.965899,5398.448848,1799.482949,0,0,100771.0452,0,28791.72719,16195.34655,0,10796.8977,16195.34655,22493.53687,0,899.7414747,376091.9364,0,103470.2696,140359.6701,2699.224424,38688.88341,57583.45438,45886.81521,17095.08802
1122582,12647-5-A-2015,12647,borealis,23,queen,5,A,50.7766,-113.8366,10.5 km from Gladys,996,6,8,13,8,167.2,0,0,19794.31244,0,0,899.7414747,0,3598.965899,5398.448848,1799.482949,0,0,100771.0452,0,28791.72719,16195.34655,0,10796.8977,16195.34655,22493.53687,0,899.7414747,376091.9364,0,103470.2696,140359.6701,2699.224424,38688.88341,57583.45438,45886.81521,17095.08802
1121319,12647-5-A-2015,12647,borealis,16,worker,5,A,50.7766,-113.8366,10.5 km from Gladys,996,6,8,13,8,167.2,0,0,19794.31244,0,0,899.7414747,0,3598.965899,5398.448848,1799.482949,0,0,100771.0452,0,28791.72719,16195.34655,0,10796.8977,16195.34655,22493.53687,0,899.7414747,376091.9364,0,103470.2696,140359.6701,2699.224424,38688.88341,57583.45438,45886.81521,17095.08802
1121455,12647-5-A-2015,12647,borealis,13,worker,5,A,50.7766,-113.8366,10.5 km from Gladys,996,6,8,13,8,167.2,0,0,19794.31244,0,0,899.7414747,0,3598.965899,5398.448848,1799.482949,0,0,100771.0452,0,28791.72719,16195.34655,0,10796.8977,16195.34655,22493.53687,0,899.7414747,376091.9364,0,103470.2696,140359.6701,2699.224424,38688.88341,57583.45438,45886.81521,17095.08802
1121538,12647-5-A-2015,12647,borealis,20,queen,5,A,50.7766,-113.8366,10.5 km from Gladys,996,6,8,13,8,167.2,0,0,19794.31244,0,0,899.7414747,0,3598.965899,5398.448848,1799.482949,0,0,100771.0452,0,28791.72719,16195.34655,0,10796.8977,16195.34655,22493.53687,0,899.7414747,376091.9364,0,103470.2696,140359.6701,2699.224424,38688.88341,57583.45438,45886.81521,17095.08802
1121542,12647-5-A-2015,12647,borealis,17,queen,5,A,50.7766,-113.8366,10.5 km from Gladys,996,6,8,13,8,167.2,0,0,19794.31244,0,0,899.7414747,0,3598.965899,5398.448848,1799.482949,0,0,100771.0452,0,28791.72719,16195.34655,0,10796.8977,16195.34655,22493.53687,0,899.7414747,376091.9364,0,103470.2696,140359.6701,2699.224424,38688.88341,57583.45438,45886.81521,17095.08802
1121581,12647-5-A-2015,12647,borealis,14,worker,5,A,50.7766,-113.8366,10.5 km from Gladys,996,6,8,13,8,167.2,0,0,19794.31244,0,0,899.7414747,0,3598.965899,5398.448848,1799.482949,0,0,100771.0452,0,28791.72719,16195.34655,0,10796.8977,16195.34655,22493.53687,0,899.7414747,376091.9364,0,103470.2696,140359.6701,2699.224424,38688.88341,57583.45438,45886.81521,17095.08802
1122183,12647-5-A-2015,12647,borealis,15,worker,5,A,50.7766,-113.8366,10.5 km from Gladys,996,6,8,13,8,167.2,0,0,19794.31244,0,0,899.7414747,0,3598.965899,5398.448848,1799.482949,0,0,100771.0452,0,28791.72719,16195.34655,0,10796.8977,16195.34655,22493.53687,0,899.7414747,376091.9364,0,103470.2696,140359.6701,2699.224424,38688.88341,57583.45438,45886.81521,17095.08802
1121821,12647-5-A-2015,12647,borealis,14,worker,5,A,50.7766,-113.8366,10.5 km from Gladys,996,6,8,13,8,167.2,0,0,19794.31244,0,0,899.7414747,0,3598.965899,5398.448848,1799.482949,0,0,100771.0452,0,28791.72719,16195.34655,0,10796.8977,16195.34655,22493.53687,0,899.7414747,376091.9364,0,103470.2696,140359.6701,2699.224424,38688.88341,57583.45438,45886.81521,17095.08802
1122187,12647-5-A-2015,12647,borealis,15,worker,5,A,50.7766,-113.8366,10.5 km from Gladys,996,6,8,13,8,167.2,0,0,19794.31244,0,0,899.7414747,0,3598.965899,5398.448848,1799.482949,0,0,100771.0452,0,28791.72719,16195.34655,0,10796.8977,16195.34655,22493.53687,0,899.7414747,376091.9364,0,103470.2696,140359.6701,2699.224424,38688.88341,57583.45438,45886.81521,17095.08802
1122191,12647-5-A-2015,12647,borealis,15,worker,5,A,50.7766,-113.8366,10.5 km from Gladys,996,6,8,13,8,167.2,0,0,19794.31244,0,0,899.7414747,0,3598.965899,5398.448848,1799.482949,0,0,100771.0452,0,28791.72719,16195.34655,0,10796.8977,16195.34655,22493.53687,0,899.7414747,376091.9364,0,103470.2696,140359.6701,2699.224424,38688.88341,57583.45438,45886.81521,17095.08802
1121908,12647-5-A-2015,12647,borealis,15,worker,5,A,50.7766,-113.8366,10.5 km from Gladys,996,6,8,13,8,167.2,0,0,19794.31244,0,0,899.7414747,0,3598.965899,5398.448848,1799.482949,0,0,100771.0452,0,28791.72719,16195.34655,0,10796.8977,16195.34655,22493.53687,0,899.7414747,376091.9364,0,103470.2696,140359.6701,2699.224424,38688.88341,57583.45438,45886.81521,17095.08802
1122196,12647-5-A-2015,12647,borealis,15,worker,5,A,50.7766,-113.8366,10.5 km from Gladys,996,6,8,13,8,167.2,0,0,19794.31244,0,0,899.7414747,0,3598.965899,5398.448848,1799.482949,0,0,100771.0452,0,28791.72719,16195.34655,0,10796.8977,16195.34655,22493.53687,0,899.7414747,376091.9364,0,103470.2696,140359.6701,2699.224424,38688.88341,57583.45438,45886.81521,17095.08802
1121913,12647-5-A-2015,12647,borealis,13,worker,5,A,50.7766,-113.8366,10.5 km from Gladys,996,6,8,13,8,167.2,0,0,19794.31244,0,0,899.7414747,0,3598.965899,5398.448848,1799.482949,0,0,100771.0452,0,28791.72719,16195.34655,0,10796.8977,16195.34655,22493.53687,0,899.7414747,376091.9364,0,103470.2696,140359.6701,2699.224424,38688.88341,57583.45438,45886.81521,17095.08802
1122287,12647-5-A-2015,12647,borealis,14,worker,5,A,50.7766,-113.8366,10.5 km from Gladys,996,6,8,13,8,167.2,0,0,19794.31244,0,0,899.7414747,0,3598.965899,5398.448848,1799.482949,0,0,100771.0452,0,28791.72719,16195.34655,0,10796.8977,16195.34655,22493.53687,0,899.7414747,376091.9364,0,103470.2696,140359.6701,2699.224424,38688.88341,57583.45438,45886.81521,17095.08802
1121967,12647-5-A-2015,12647,borealis,21,queen,5,A,50.7766,-113.8366,10.5 km from Gladys,996,6,8,13,8,167.2,0,0,19794.31244,0,0,899.7414747,0,3598.965899,5398.448848,1799.482949,0,0,100771.0452,0,28791.72719,16195.34655,0,10796.8977,16195.34655,22493.53687,0,899.7414747,376091.9364,0,103470.2696,140359.6701,2699.224424,38688.88341,57583.45438,45886.81521,17095.08802
1121972,12647-5-A-2015,12647,borealis,13,worker,5,A,50.7766,-113.8366,10.5 km from Gladys,996,6,8,13,8,167.2,0,0,19794.31244,0,0,899.7414747,0,3598.965899,5398.448848,1799.482949,0,0,100771.0452,0,28791.72719,16195.34655,0,10796.8977,16195.34655,22493.53687,0,899.7414747,376091.9364,0,103470.2696,140359.6701,2699.224424,38688.88341,57583.45438,45886.81521,17095.08802
1121586,12647-5-A-2015,12647,borealis,17,queen,5,A,50.7766,-113.8366,10.5 km from Gladys,996,6,8,13,8,167.2,0,0,19794.31244,0,0,899.7414747,0,3598.965899,5398.448848,1799.482949,0,0,100771.0452,0,28791.72719,16195.34655,0,10796.8977,16195.34655,22493.53687,0,899.7414747,376091.9364,0,103470.2696,140359.6701,2699.224424,38688.88341,57583.45438,45886.81521,17095.08802
1122155,12647-5-A-2015,12647,borealis,20,queen,5,A,50.7766,-113.8366,10.5 km from Gladys,996,6,8,13,8,167.2,0,0,19794.31244,0,0,899.7414747,0,3598.965899,5398.448848,1799.482949,0,0,100771.0452,0,28791.72719,16195.34655,0,10796.8977,16195.34655,22493.53687,0,899.7414747,376091.9364,0,103470.2696,140359.6701,2699.224424,38688.88341,57583.45438,45886.81521,17095.08802
1121731,12647-5-A-2015,12647,borealis,13,worker,5,A,50.7766,-113.8366,10.5 km from Gladys,996,6,8,13,8,167.2,0,0,19794.31244,0,0,899.7414747,0,3598.965899,5398.448848,1799.482949,0,0,100771.0452,0,28791.72719,16195.34655,0,10796.8977,16195.34655,22493.53687,0,899.7414747,376091.9364,0,103470.2696,140359.6701,2699.224424,38688.88341,57583.45438,45886.81521,17095.08802
1122160,12647-5-A-2015,12647,borealis,14,worker,5,A,50.7766,-113.8366,10.5 km from Gladys,996,6,8,13,8,167.2,0,0,19794.31244,0,0,899.7414747,0,3598.965899,5398.448848,1799.482949,0,0,100771.0452,0,28791.72719,16195.34655,0,10796.8977,16195.34655,22493.53687,0,899.7414747,376091.9364,0,103470.2696,140359.6701,2699.224424,38688.88341,57583.45438,45886.81521,17095.08802
1121758,12647-5-A-2015,12647,borealis,14,worker,5,A,50.7766,-113.8366,10.5 km from Gladys,996,6,8,13,8,167.2,0,0,19794.31244,0,0,899.7414747,0,3598.965899,5398.448848,1799.482949,0,0,100771.0452,0,28791.72719,16195.34655,0,10796.8977,16195.34655,22493.53687,0,899.7414747,376091.9364,0,103470.2696,140359.6701,2699.224424,38688.88341,57583.45438,45886.81521,17095.08802
1122164,12647-5-A-2015,12647,borealis,15,worker,5,A,50.7766,-113.8366,10.5 km from Gladys,996,6,8,13,8,167.2,0,0,19794.31244,0,0,899.7414747,0,3598.965899,5398.448848,1799.482949,0,0,100771.0452,0,28791.72719,16195.34655,0,10796.8977,16195.34655,22493.53687,0,899.7414747,376091.9364,0,103470.2696,140359.6701,2699.224424,38688.88341,57583.45438,45886.81521,17095.08802
1121762,12647-5-A-2015,12647,borealis,15,worker,5,A,50.7766,-113.8366,10.5 km from Gladys,996,6,8,13,8,167.2,0,0,19794.31244,0,0,899.7414747,0,3598.965899,5398.448848,1799.482949,0,0,100771.0452,0,28791.72719,16195.34655,0,10796.8977,16195.34655,22493.53687,0,899.7414747,376091.9364,0,103470.2696,140359.6701,2699.224424,38688.88341,57583.45438,45886.81521,17095.08802
1122168,12647-5-A-2015,12647,borealis,14,worker,5,A,50.7766,-113.8366,10.5 km from Gladys,996,6,8,13,8,167.2,0,0,19794.31244,0,0,899.7414747,0,3598.965899,5398.448848,1799.482949,0,0,100771.0452,0,28791.72719,16195.34655,0,10796.8977,16195.34655,22493.53687,0,899.7414747,376091.9364,0,103470.2696,140359.6701,2699.224424,38688.88341,57583.45438,45886.81521,17095.08802
1121809,12647-5-A-2015,12647,borealis,15,worker,5,A,50.7766,-113.8366,10.5 km from Gladys,996,6,8,13,8,167.2,0,0,19794.31244,0,0,899.7414747,0,3598.965899,5398.448848,1799.482949,0,0,100771.0452,0,28791.72719,16195.34655,0,10796.8977,16195.34655,22493.53687,0,899.7414747,376091.9364,0,103470.2696,140359.6701,2699.224424,38688.88341,57583.45438,45886.81521,17095.08802
1122172,12647-5-A-2015,12647,borealis,21,queen,5,A,50.7766,-113.8366,10.5 km from Gladys,996,6,8,13,8,167.2,0,0,19794.31244,0,0,899.7414747,0,3598.965899,5398.448848,1799.482949,0,0,100771.0452,0,28791.72719,16195.34655,0,10796.8977,16195.34655,22493.53687,0,899.7414747,376091.9364,0,103470.2696,140359.6701,2699.224424,38688.88341,57583.45438,45886.81521,17095.08802
1121813,12647-5-A-2015,12647,borealis,19,queen,5,A,50.7766,-113.8366,10.5 km from Gladys,996,6,8,13,8,167.2,0,0,19794.31244,0,0,899.7414747,0,3598.965899,5398.448848,1799.482949,0,0,100771.0452,0,28791.72719,16195.34655,0,10796.8977,16195.34655,22493.53687,0,899.7414747,376091.9364,0,103470.2696,140359.6701,2699.224424,38688.88341,57583.45438,45886.81521,17095.08802
1122178,12647-5-A-2015,12647,borealis,14,worker,5,A,50.7766,-113.8366,10.5 km from Gladys,996,6,8,13,8,167.2,0,0,19794.31244,0,0,899.7414747,0,3598.965899,5398.448848,1799.482949,0,0,100771.0452,0,28791.72719,16195.34655,0,10796.8977,16195.34655,22493.53687,0,899.7414747,376091.9364,0,103470.2696,140359.6701,2699.224424,38688.88341,57583.45438,45886.81521,17095.08802
1121817,12647-5-A-2015,12647,borealis,15,worker,5,A,50.7766,-113.8366,10.5 km from Gladys,996,6,8,13,8,167.2,0,0,19794.31244,0,0,899.7414747,0,3598.965899,5398.448848,1799.482949,0,0,100771.0452,0,28791.72719,16195.34655,0,10796.8977,16195.34655,22493.53687,0,899.7414747,376091.9364,0,103470.2696,140359.6701,2699.224424,38688.88341,57583.45438,45886.81521,17095.08802
1122291,12647-5-A-2015,12647,borealis,19,queen,5,A,50.7766,-113.8366,10.5 km from Gladys,996,6,8,13,8,167.2,0,0,19794.31244,0,0,899.7414747,0,3598.965899,5398.448848,1799.482949,0,0,100771.0452,0,28791.72719,16195.34655,0,10796.8977,16195.34655,22493.53687,0,899.7414747,376091.9364,0,103470.2696,140359.6701,2699.224424,38688.88341,57583.45438,45886.81521,17095.08802
1122295,12647-5-A-2015,12647,borealis,17,worker,5,A,50.7766,-113.8366,10.5 km from Gladys,996,6,8,13,8,167.2,0,0,19794.31244,0,0,899.7414747,0,3598.965899,5398.448848,1799.482949,0,0,100771.0452,0,28791.72719,16195.34655,0,10796.8977,16195.34655,22493.53687,0,899.7414747,376091.9364,0,103470.2696,140359.6701,2699.224424,38688.88341,57583.45438,45886.81521,17095.08802
1122567,12647-5-A-2015,12647,borealis,18,queen,5,A,50.7766,-113.8366,10.5 km from Gladys,996,6,8,13,8,167.2,0,0,19794.31244,0,0,899.7414747,0,3598.965899,5398.448848,1799.482949,0,0,100771.0452,0,28791.72719,16195.34655,0,10796.8977,16195.34655,22493.53687,0,899.7414747,376091.9364,0,103470.2696,140359.6701,2699.224424,38688.88341,57583.45438,45886.81521,17095.08802
1121320,12647-5-A-2015,12647,borealis,16,worker,5,A,50.7766,-113.8366,10.5 km from Gladys,996,6,8,13,8,167.2,0,0,19794.31244,0,0,899.7414747,0,3598.965899,5398.448848,1799.482949,0,0,100771.0452,0,28791.72719,16195.34655,0,10796.8977,16195.34655,22493.53687,0,899.7414747,376091.9364,0,103470.2696,140359.6701,2699.224424,38688.88341,57583.45438,45886.81521,17095.08802
1121539,12647-5-A-2015,12647,borealis,18,queen,5,A,50.7766,-113.8366,10.5 km from Gladys,996,6,8,13,8,167.2,0,0,19794.31244,0,0,899.7414747,0,3598.965899,5398.448848,1799.482949,0,0,100771.0452,0,28791.72719,16195.34655,0,10796.8977,16195.34655,22493.53687,0,899.7414747,376091.9364,0,103470.2696,140359.6701,2699.224424,38688.88341,57583.45438,45886.81521,17095.08802
1121543,12647-5-A-2015,12647,borealis,15,worker,5,A,50.7766,-113.8366,10.5 km from Gladys,996,6,8,13,8,167.2,0,0,19794.31244,0,0,899.7414747,0,3598.965899,5398.448848,1799.482949,0,0,100771.0452,0,28791.72719,16195.34655,0,10796.8977,16195.34655,22493.53687,0,899.7414747,376091.9364,0,103470.2696,140359.6701,2699.224424,38688.88341,57583.45438,45886.81521,17095.08802
1121582,12647-5-A-2015,12647,borealis,15,worker,5,A,50.7766,-113.8366,10.5 km from Gladys,996,6,8,13,8,167.2,0,0,19794.31244,0,0,899.7414747,0,3598.965899,5398.448848,1799.482949,0,0,100771.0452,0,28791.72719,16195.34655,0,10796.8977,16195.34655,22493.53687,0,899.7414747,376091.9364,0,103470.2696,140359.6701,2699.224424,38688.88341,57583.45438,45886.81521,17095.08802
1122184,12647-5-A-2015,12647,borealis,15,worker,5,A,50.7766,-113.8366,10.5 km from Gladys,996,6,8,13,8,167.2,0,0,19794.31244,0,0,899.7414747,0,3598.965899,5398.448848,1799.482949,0,0,100771.0452,0,28791.72719,16195.34655,0,10796.8977,16195.34655,22493.53687,0,899.7414747,376091.9364,0,103470.2696,140359.6701,2699.224424,38688.88341,57583.45438,45886.81521,17095.08802
1121825,12647-5-A-2015,12647,borealis,16,worker,5,A,50.7766,-113.8366,10.5 km from Gladys,996,6,8,13,8,167.2,0,0,19794.31244,0,0,899.7414747,0,3598.965899,5398.448848,1799.482949,0,0,100771.0452,0,28791.72719,16195.34655,0,10796.8977,16195.34655,22493.53687,0,899.7414747,376091.9364,0,103470.2696,140359.6701,2699.224424,38688.88341,57583.45438,45886.81521,17095.08802
1122188,12647-5-A-2015,12647,borealis,15,worker,5,A,50.7766,-113.8366,10.5 km from Gladys,996,6,8,13,8,167.2,0,0,19794.31244,0,0,899.7414747,0,3598.965899,5398.448848,1799.482949,0,0,100771.0452,0,28791.72719,16195.34655,0,10796.8977,16195.34655,22493.53687,0,899.7414747,376091.9364,0,103470.2696,140359.6701,2699.224424,38688.88341,57583.45438,45886.81521,17095.08802
1121889,12647-5-A-2015,12647,borealis,15,worker,5,A,50.7766,-113.8366,10.5 km from Gladys,996,6,8,13,8,167.2,0,0,19794.31244,0,0,899.7414747,0,3598.965899,5398.448848,1799.482949,0,0,100771.0452,0,28791.72719,16195.34655,0,10796.8977,16195.34655,22493.53687,0,899.7414747,376091.9364,0,103470.2696,140359.6701,2699.224424,38688.88341,57583.45438,45886.81521,17095.08802
1122192,12647-5-A-2015,12647,borealis,15,worker,5,A,50.7766,-113.8366,10.5 km from Gladys,996,6,8,13,8,167.2,0,0,19794.31244,0,0,899.7414747,0,3598.965899,5398.448848,1799.482949,0,0,100771.0452,0,28791.72719,16195.34655,0,10796.8977,16195.34655,22493.53687,0,899.7414747,376091.9364,0,103470.2696,140359.6701,2699.224424,38688.88341,57583.45438,45886.81521,17095.08802
1121910,12647-5-A-2015,12647,borealis,15,worker,5,A,50.7766,-113.8366,10.5 km from Gladys,996,6,8,13,8,167.2,0,0,19794.31244,0,0,899.7414747,0,3598.965899,5398.448848,1799.482949,0,0,100771.0452,0,28791.72719,16195.34655,0,10796.8977,16195.34655,22493.53687,0,899.7414747,376091.9364,0,103470.2696,140359.6701,2699.224424,38688.88341,57583.45438,45886.81521,17095.08802
1122197,12647-5-A-2015,12647,borealis,15,worker,5,A,50.7766,-113.8366,10.5 km from Gladys,996,6,8,13,8,167.2,0,0,19794.31244,0,0,899.7414747,0,3598.965899,5398.448848,1799.482949,0,0,100771.0452,0,28791.72719,16195.34655,0,10796.8977,16195.34655,22493.53687,0,899.7414747,376091.9364,0,103470.2696,140359.6701,2699.224424,38688.88341,57583.45438,45886.81521,17095.08802
1121964,12647-5-A-2015,12647,borealis,14,worker,5,A,50.7766,-113.8366,10.5 km from Gladys,996,6,8,13,8,167.2,0,0,19794.31244,0,0,899.7414747,0,3598.965899,5398.448848,1799.482949,0,0,100771.0452,0,28791.72719,16195.34655,0,10796.8977,16195.34655,22493.53687,0,899.7414747,376091.9364,0,103470.2696,140359.6701,2699.224424,38688.88341,57583.45438,45886.81521,17095.08802
1121968,12647-5-A-2015,12647,borealis,14,worker,5,A,50.7766,-113.8366,10.5 km from Gladys,996,6,8,13,8,167.2,0,0,19794.31244,0,0,899.7414747,0,3598.965899,5398.448848,1799.482949,0,0,100771.0452,0,28791.72719,16195.34655,0,10796.8977,16195.34655,22493.53687,0,899.7414747,376091.9364,0,103470.2696,140359.6701,2699.224424,38688.88341,57583.45438,45886.81521,17095.08802
1121974,12647-5-A-2015,12647,borealis,15,worker,5,A,50.7766,-113.8366,10.5 km from Gladys,996,6,8,13,8,167.2,0,0,19794.31244,0,0,899.7414747,0,3598.965899,5398.448848,1799.482949,0,0,100771.0452,0,28791.72719,16195.34655,0,10796.8977,16195.34655,22493.53687,0,899.7414747,376091.9364,0,103470.2696,140359.6701,2699.224424,38688.88341,57583.45438,45886.81521,17095.08802
1121591,12647-5-A-2015,12647,borealis,16,worker,5,A,50.7766,-113.8366,10.5 km from Gladys,996,6,8,13,8,167.2,0,0,19794.31244,0,0,899.7414747,0,3598.965899,5398.448848,1799.482949,0,0,100771.0452,0,28791.72719,16195.34655,0,10796.8977,16195.34655,22493.53687,0,899.7414747,376091.9364,0,103470.2696,140359.6701,2699.224424,38688.88341,57583.45438,45886.81521,17095.08802
1122156,12647-5-A-2015,12647,borealis,19,queen,5,A,50.7766,-113.8366,10.5 km from Gladys,996,6,8,13,8,167.2,0,0,19794.31244,0,0,899.7414747,0,3598.965899,5398.448848,1799.482949,0,0,100771.0452,0,28791.72719,16195.34655,0,10796.8977,16195.34655,22493.53687,0,899.7414747,376091.9364,0,103470.2696,140359.6701,2699.224424,38688.88341,57583.45438,45886.81521,17095.08802
1121732,12647-5-A-2015,12647,borealis,16,worker,5,A,50.7766,-113.8366,10.5 km from Gladys,996,6,8,13,8,167.2,0,0,19794.31244,0,0,899.7414747,0,3598.965899,5398.448848,1799.482949,0,0,100771.0452,0,28791.72719,16195.34655,0,10796.8977,16195.34655,22493.53687,0,899.7414747,376091.9364,0,103470.2696,140359.6701,2699.224424,38688.88341,57583.45438,45886.81521,17095.08802
1122161,12647-5-A-2015,12647,borealis,12,worker,5,A,50.7766,-113.8366,10.5 km from Gladys,996,6,8,13,8,167.2,0,0,19794.31244,0,0,899.7414747,0,3598.965899,5398.448848,1799.482949,0,0,100771.0452,0,28791.72719,16195.34655,0,10796.8977,16195.34655,22493.53687,0,899.7414747,376091.9364,0,103470.2696,140359.6701,2699.224424,38688.88341,57583.45438,45886.81521,17095.08802
