year,day,site,block,nutrient,geno,biomass,count
2013,104,A,2,Treatment,3,15.376962155,17
2013,104,A,2,Treatment,5,13.4700734909,14
2013,104,A,3,Control,1,10.2934791925,18
2013,104,A,3,Control,3,12.545932185,18
2013,104,A,3,Control,5,13.7618313922,14
2013,104,A,3,Treatment,1,14.2886473269,21
2013,104,A,3,Treatment,3,13.0153179458,19
2013,104,A,3,Treatment,5,12.1027531811,18
2013,104,A,4,Control,1,8.182799638,16
2013,104,A,4,Control,3,12.3542130137,20
2013,104,A,4,Control,5,9.6407634423,20
2013,104,A,4,Treatment,1,9.9798562041,20
2013,104,A,4,Treatment,3,10.1057531758,13
2013,104,A,4,Treatment,5,12.9160090548,14
2013,104,A,5,Control,1,10.4147443966,19
2013,104,A,5,Control,3,10.4128778904,15
2013,104,A,5,Control,5,11.280897278,15
2013,104,A,5,Treatment,1,12.1709139318,19
2013,104,A,5,Treatment,3,14.1614392276,20
2013,104,A,5,Treatment,5,14.762196506,19
2013,104,A,6,Control,1,9.8091033874,17
2013,104,A,6,Control,3,10.6218440093,17
2013,104,A,6,Control,5,10.2861867945,17
2013,104,A,6,Treatment,1,9.0848313609,19
2013,104,A,6,Treatment,3,10.0733549606,21
2013,104,A,6,Treatment,5,11.187995546,18
2013,104,A,7,Control,1,8.9388099473,13
2013,104,A,7,Control,3,9.0976549688,17
2013,104,A,7,Control,5,10.5131560619,18
2013,104,A,7,Treatment,1,9.3013324614,18
2013,104,A,7,Treatment,3,9.4556762258,13
2013,104,A,7,Treatment,5,12.521495085,20
2013,104,A,8,Control,1,8.917840354,15
2013,104,A,8,Control,3,12.2105904615,15
2013,104,A,8,Control,5,10.4860826434,19
2013,104,A,8,Treatment,1,10.730542595,21
2013,104,A,8,Treatment,3,11.1898360673,19
2013,104,A,8,Treatment,5,13.0156433684,18
2013,104,A,9,Control,1,11.4816204811,17
2013,104,A,9,Control,3,11.4769224396,22
2013,104,A,9,Control,5,11.5357951896,20
2013,104,A,9,Treatment,1,10.7474643395,19
2013,104,A,9,Treatment,3,14.2840582112,18
2013,104,A,9,Treatment,5,15.3791724977,21
2013,104,A,10,Control,1,11.8659134119,13
2013,104,A,10,Control,3,11.560626004,17
2013,104,A,10,Control,5,13.2430231294,20
2013,104,A,10,Treatment,1,11.4810159985,15
2013,104,A,10,Treatment,3,15.4346869716,16
2013,104,A,10,Treatment,5,13.8305738141,19
2013,105,A,1,Control,1,10.1183558735,16
2013,105,A,1,Control,3,11.9996674663,20
2013,105,A,1,Control,5,12.9109056034,18
2013,105,A,1,Treatment,1,12.646589306,18
2013,105,A,1,Treatment,3,11.4542160055,20
2013,105,A,1,Treatment,5,13.8172048405,18
2013,105,A,2,Control,1,11.5919795268,15
2013,105,A,2,Control,3,12.3366792215,15
2013,105,A,2,Control,5,12.2720652163,16
2013,105,A,2,Treatment,1,11.5946461476,14
2013,105,A,2,Treatment,3,13.8976673995,18
2013,105,A,2,Treatment,5,14.6120739208,20
2013,105,A,3,Control,1,8.8717065441,16
2013,105,A,3,Control,3,10.443637146,18
2013,105,A,3,Control,5,12.0079523658,17
2013,105,A,3,Treatment,1,10.1115557044,21
2013,105,A,3,Treatment,3,13.9533751782,21
2013,105,A,3,Treatment,5,13.0893722534,16
2013,105,A,4,Control,1,8.5063359471,14
2013,105,A,4,Control,3,9.0243131594,18
2013,105,A,4,Control,5,12.7303231619,19
2013,105,A,4,Treatment,1,11.3525675115,14
2013,105,A,4,Treatment,3,12.1362185675,19
2013,105,A,4,Treatment,5,12.5158414906,18
2013,105,A,5,Control,1,10.069771964,17
2013,105,A,5,Control,3,11.5042740608,19
2013,105,A,5,Control,5,10.8949486754,19
2013,105,A,5,Treatment,1,8.5062051167,16
2013,105,A,5,Treatment,3,12.2830705257,16
2013,105,A,5,Treatment,5,12.041193184,19
2013,105,A,6,Control,1,8.9754503485,18
2013,105,A,6,Control,3,10.0721150413,16
2013,105,A,6,Control,5,8.0750214111,17
2013,105,A,6,Treatment,1,10.2309778074,21
2013,105,A,6,Treatment,3,12.2356565621,18
2013,105,A,6,Treatment,5,12.9104755343,20
2013,105,A,7,Control,1,10.0633159052,19
2013,105,A,7,Control,3,10.2893636346,20
2013,105,A,7,Control,5,11.2569579754,15
2013,105,A,7,Treatment,1,10.8055341106,14
2013,105,A,7,Treatment,3,11.3280960738,16
2013,105,A,7,Treatment,5,13.0947995451,18
2013,105,A,8,Control,1,10.2000354696,16
2013,105,A,8,Control,3,11.2045715863,17
2013,105,A,8,Control,5,12.1059650025,19
2013,105,A,8,Treatment,1,10.8124968598,21
2013,105,A,8,Treatment,3,10.3335048115,20
2013,105,A,8,Treatment,5,13.4010013517,17
2013,105,A,9,Control,1,10.4845247305,18
2013,105,A,9,Control,3,11.8795768887,20
2013,105,A,9,Control,5,12.8399230553,17
2013,105,A,9,Treatment,1,12.4510780291,15
2013,105,A,9,Treatment,3,13.6078959884,18
2013,105,A,9,Treatment,5,13.2617606465,17
2013,105,A,10,Control,1,9.9720433955,14
2013,105,A,10,Control,3,10.2426264496,17
2013,105,A,10,Control,5,11.3659209922,16
2013,105,A,10,Treatment,1,10.5997226549,19
2013,105,A,10,Treatment,3,13.1099830959,18
2013,105,A,10,Treatment,5,16.4357850293,17
2013,106,A,1,Control,1,9.4686546805,16
2013,106,A,1,Control,3,10.3694312394,16
2013,106,A,1,Control,5,11.9712178605,17
2013,106,A,1,Treatment,1,11.4364571482,16
2013,106,A,1,Treatment,3,14.3462880547,17
2013,106,A,1,Treatment,5,13.4403716881,17
2013,106,A,2,Control,1,10.5319860395,15
2013,106,A,2,Control,3,12.9212630781,13
2013,106,A,2,Control,5,12.117442754,17
2013,106,A,2,Treatment,1,14.2718098456,17
2013,106,A,2,Treatment,3,14.2073130781,18
2013,106,A,2,Treatment,5,13.7398706736,17
2013,106,A,3,Control,1,10.0211476141,15
2013,106,A,3,Control,3,12.0264337984,20
2013,106,A,3,Control,5,13.1140824969,16
2013,106,A,3,Treatment,1,13.3065278161,15
2013,106,A,3,Treatment,3,12.9888373231,19
2013,106,A,3,Treatment,5,13.7848350453,17
2013,106,A,4,Control,1,9.7398021039,14
2013,106,A,4,Control,3,10.3063670774,15
2013,106,A,4,Control,5,9.7834455905,18
2013,106,A,4,Treatment,1,9.6223853621,20
2013,106,A,4,Treatment,3,13.4560344234,19
2013,106,A,4,Treatment,5,10.2274735204,18
2013,106,A,5,Control,1,7.8457492304,15
2013,106,A,5,Control,3,9.9899868154,18
2013,106,A,5,Control,5,12.9259919681,14
2013,106,A,5,Treatment,1,9.4134325546,18
2013,106,A,5,Treatment,3,11.8654480718,15
2013,106,A,5,Treatment,5,15.0457950892,18
2013,106,A,6,Control,1,10.5627421215,16
2013,106,A,6,Control,3,10.5359597736,13
2013,106,A,6,Control,5,10.6918685691,15
2013,106,A,6,Treatment,1,10.3225065388,18
2013,106,A,6,Treatment,3,13.3600790233,17
2013,106,A,6,Treatment,5,11.800995617,17
2013,106,A,7,Control,1,11.5285829406,17
2013,106,A,7,Control,3,10.9569306954,19
2013,106,A,7,Control,5,12.765196886,17
2013,106,A,7,Treatment,1,10.7852107325,16
2013,106,A,7,Treatment,3,12.9145602662,14
2013,106,A,7,Treatment,5,12.4746477127,16
2013,106,A,8,Control,1,8.1980739693,20
2013,106,A,8,Control,3,10.6284806415,20
2013,106,A,8,Control,5,11.4017926556,20
2013,106,A,8,Treatment,1,11.4319492241,17
2013,106,A,8,Treatment,3,13.3513128936,17
2013,106,A,8,Treatment,5,13.2859564643,20
2013,106,A,9,Control,1,8.9022691215,16
2013,106,A,9,Control,3,12.4409413746,19
2013,106,A,9,Control,5,11.6866169115,18
2013,106,A,9,Treatment,1,11.2503933339,20
2013,106,A,9,Treatment,3,12.9358072857,17
2013,106,A,9,Treatment,5,13.8879073563,14
2013,106,A,10,Control,1,9.0020147874,15
2013,106,A,10,Control,3,11.503123941,19
2013,106,A,10,Control,5,13.5140554612,15
2013,106,A,10,Treatment,1,13.3257452864,17
2013,106,A,10,Treatment,3,12.9539932545,20
2013,106,A,10,Treatment,5,15.6079194014,18
2013,107,A,1,Control,1,9.2924936533,18
2013,107,A,1,Control,3,10.4349472762,19
2013,107,A,1,Control,5,9.9285502204,22
2013,107,A,1,Treatment,1,11.3727829016,17
2013,107,A,1,Treatment,3,12.310316816,20
2013,107,A,1,Treatment,5,11.1285102807,15
2013,107,A,2,Control,1,9.8373408722,22
2013,107,A,2,Control,3,13.0562172992,21
2013,107,A,2,Control,5,12.36360005,21
2013,107,A,2,Treatment,1,12.049979551,12
2013,107,A,2,Treatment,3,13.2319898804,17
2013,107,A,2,Treatment,5,15.8271486051,17
2013,107,A,3,Control,1,11.1007770692,15
2013,107,A,3,Control,3,9.9861582203,19
2013,107,A,3,Control,5,11.62507067,15
2013,107,A,3,Treatment,1,11.4684830686,14
2013,107,A,3,Treatment,3,14.0360517007,20
2013,107,A,3,Treatment,5,14.3581491342,21
2013,107,A,4,Control,1,8.7586415922,18
2013,107,A,4,Control,3,9.139078782,18
2013,107,A,4,Control,5,9.8279290007,20
2013,107,A,4,Treatment,1,10.9618107191,17
2013,107,A,4,Treatment,3,12.1611077675,19
2013,107,A,4,Treatment,5,10.9815238761,17
2013,107,A,5,Control,1,9.9547145407,16
2013,107,A,5,Control,3,11.3096399427,20
2013,107,A,5,Control,5,11.3061230543,17
2013,107,A,5,Treatment,1,10.8727093136,14
2013,107,A,5,Treatment,3,12.1068386136,14
2013,107,A,5,Treatment,5,12.5877227533,17
2013,107,A,6,Control,1,8.4864116569,16
2013,107,A,6,Control,3,9.5938436005,16
2013,107,A,6,Control,5,11.2799229408,20
2013,107,A,6,Treatment,1,9.8974289408,14
2013,107,A,6,Treatment,3,13.1895206632,17
2013,107,A,6,Treatment,5,13.2034878051,17
2013,107,A,7,Control,1,8.8316824195,15
2013,107,A,7,Control,3,10.6400854667,16
2013,107,A,7,Control,5,11.2632400358,20
2013,107,A,7,Treatment,1,10.4474455804,16
2013,107,A,7,Treatment,3,12.3252663482,20
2013,107,A,7,Treatment,5,12.1833852124,18
2013,107,A,8,Control,1,9.4259369987,15
2013,107,A,8,Control,3,11.06170073,20
2013,107,A,8,Control,5,11.7717144403,18
2013,107,A,8,Treatment,1,12.8266054284,17
2013,107,A,8,Treatment,3,12.9804132027,16
2013,107,A,8,Treatment,5,13.1749041272,16
2013,107,A,9,Control,1,9.9366753911,14
2013,107,A,9,Control,3,11.8417189014,20
2013,107,A,9,Control,5,11.9348650363,18
2013,107,A,9,Treatment,1,11.5051701733,15
2013,107,A,9,Treatment,3,13.3514382742,15
2013,107,A,9,Treatment,5,14.1191732084,20
2013,107,A,10,Control,1,11.5633023351,15
2013,107,A,10,Control,3,9.7709573832,22
2013,107,A,10,Control,5,11.0352668004,23
2013,107,A,10,Treatment,1,12.5413805877,20
2013,107,A,10,Treatment,3,13.5075052518,19
2013,107,A,10,Treatment,5,14.3327842978,17
2013,108,A,1,Control,1,10.281874798,15
2013,108,A,1,Control,3,10.8513547485,22
2013,108,A,1,Control,5,11.3931838113,19
2013,108,A,1,Treatment,1,9.5762088452,22
2013,108,A,1,Treatment,3,11.1641525608,18
2013,108,A,1,Treatment,5,12.4277183663,18
2013,108,A,2,Control,1,12.1204490292,13
2013,108,A,2,Control,3,11.1724710925,18
2013,108,A,2,Control,5,12.459320518,19
2013,108,A,2,Treatment,1,11.0539203499,16
2013,108,A,2,Treatment,3,13.0800291992,19
2013,108,A,2,Treatment,5,13.9661816542,21
2013,108,A,3,Control,1,9.4516317955,17
2013,108,A,3,Control,3,9.6348762601,20
2013,108,A,3,Control,5,13.9472167793,19
2013,108,A,3,Treatment,1,10.1509419564,15
2013,108,A,3,Treatment,3,13.4873992956,15
2013,108,A,3,Treatment,5,13.5626397122,19
2013,108,A,4,Control,1,10.7382952501,15
2013,108,A,4,Control,3,10.8785018294,21
2013,108,A,4,Control,5,10.825742159,19
2013,108,A,4,Treatment,1,12.6125929511,13
2013,108,A,4,Treatment,3,11.2576729293,20
2013,108,A,4,Treatment,5,13.7420785451,16
2013,108,A,5,Control,1,9.4208444442,19
2013,108,A,5,Control,3,11.0419825907,18
2013,108,A,5,Control,5,11.211106206,20
2013,108,A,5,Treatment,1,11.304918911,15
2013,108,A,5,Treatment,3,12.0186455899,23
2013,108,A,5,Treatment,5,12.4190804957,15
2013,108,A,6,Control,1,8.6971314868,16
2013,108,A,6,Control,3,10.9433252842,22
2013,108,A,6,Control,5,11.7183324217,18
2013,108,A,6,Treatment,1,10.7918129996,18
2013,108,A,6,Treatment,3,11.8027417629,18
2013,108,A,6,Treatment,5,11.5727796258,17
2013,108,A,7,Control,1,8.6494826058,14
2013,108,A,7,Control,3,11.5343090797,17
2013,108,A,7,Control,5,10.707196317,22
2013,108,A,7,Treatment,1,11.6551366888,17
2013,108,A,7,Treatment,3,12.8721382257,18
2013,108,A,7,Treatment,5,14.2192974016,19
2013,108,A,8,Control,1,9.6043027397,15
2013,108,A,8,Control,3,9.5559606681,19
2013,108,A,8,Control,5,12.3053553535,21
2013,108,A,8,Treatment,1,10.6796244193,16
2013,108,A,8,Treatment,3,12.4953752664,18
2013,108,A,8,Treatment,5,11.6066140255,15
2013,108,A,9,Control,1,9.0147438107,15
2013,108,A,9,Control,3,10.8703842779,20
2013,108,A,9,Control,5,12.5296863523,16
2013,108,A,9,Treatment,1,11.4276138383,12
2013,108,A,9,Treatment,3,13.7045271644,19
2013,108,A,9,Treatment,5,13.4393812994,20
2013,108,A,10,Control,1,10.3483464932,18
2013,108,A,10,Control,3,12.5188303358,19
2013,108,A,10,Control,5,11.455259603,18
2013,108,A,10,Treatment,1,12.610129456,15
2013,108,A,10,Treatment,3,12.514204683,22
2013,108,A,10,Treatment,5,14.58969458,17
2013,109,A,1,Control,1,11.3274194957,19
2013,109,A,1,Control,3,10.4813001305,21
2013,109,A,1,Control,5,11.8368797408,17
2013,109,A,1,Treatment,1,12.2106635847,18
2013,109,A,1,Treatment,3,14.4071352262,19
2013,109,A,1,Treatment,5,13.2125588161,15
2013,109,A,2,Control,1,10.1865644114,15
2013,109,A,2,Control,3,11.538382316,10
2013,109,A,2,Control,5,13.6191421643,17
2013,109,A,2,Treatment,1,13.5874693731,15
2013,109,A,2,Treatment,3,13.6709805698,15
2013,109,A,2,Treatment,5,14.730908936,14
2013,109,A,3,Control,1,9.7840791359,16
2013,109,A,3,Control,3,12.0243994987,17
2013,109,A,3,Control,5,13.9520825785,20
2013,109,A,3,Treatment,1,12.0311878875,18
2013,109,A,3,Treatment,3,11.9664677564,18
2013,109,A,3,Treatment,5,12.5532209398,18
2013,109,A,4,Control,1,8.4072651898,13
2013,109,A,4,Control,3,8.9787163718,17
2013,109,A,4,Control,5,10.5446089103,21
2013,109,A,4,Treatment,1,10.112129742,17
2013,109,A,4,Treatment,3,13.4341423564,16
2013,109,A,4,Treatment,5,13.1682489972,19
2013,109,A,5,Control,1,9.0188277107,15
2013,109,A,5,Control,3,10.5333058574,19
2013,109,A,5,Control,5,12.2818254217,21
2013,109,A,5,Treatment,1,11.4270373325,18
2013,109,A,5,Treatment,3,12.903753327,15
2013,109,A,5,Treatment,5,13.8808449359,17
2013,109,A,6,Control,1,9.6119311445,18
2013,109,A,6,Control,3,9.9362485117,21
2013,109,A,6,Control,5,12.3341263016,20
2013,109,A,6,Treatment,1,10.6296946654,18
2013,109,A,6,Treatment,3,14.0334774609,21
2013,109,A,6,Treatment,5,13.8190041947,22
2013,109,A,7,Control,1,8.3822053717,17
2013,109,A,7,Control,3,11.6227835313,17
2013,109,A,7,Control,5,9.9478155089,20
2013,109,A,7,Treatment,1,12.4626623237,14
2013,109,A,7,Treatment,3,13.8353459142,17
2013,109,A,7,Treatment,5,13.3171448346,16
2013,109,A,8,Control,1,9.5209611625,13
2013,109,A,8,Control,3,11.0167747263,15
2013,109,A,8,Control,5,10.1321253648,19
2013,109,A,8,Treatment,1,11.4649199136,14
2013,109,A,8,Treatment,3,12.7027927445,16
2013,109,A,8,Treatment,5,12.8618924889,21
2013,109,A,9,Control,1,10.9837091182,18
2013,109,A,9,Control,3,13.1130663277,22
2013,109,A,9,Control,5,11.2685566895,19
2013,109,A,9,Treatment,1,11.5445316119,18
2013,109,A,9,Treatment,3,12.7594723222,19
2013,109,A,9,Treatment,5,13.8803699033,18
2013,109,A,10,Control,1,11.828305431,18
2013,109,A,10,Control,3,11.3202414513,21
2013,109,A,10,Control,5,11.9843886104,16
2013,109,A,10,Treatment,1,12.1354815931,14
2013,109,A,10,Treatment,3,12.5073888471,19
2013,109,A,10,Treatment,5,12.8741101222,18
2013,110,A,1,Control,1,10.8203119304,16
2013,110,A,1,Control,3,11.3724971468,17
2013,110,A,1,Control,5,11.7535746579,17
2013,110,A,1,Treatment,1,11.4966184291,16
2013,110,A,1,Treatment,3,15.4968381048,19
2013,110,A,1,Treatment,5,12.4939652934,15
2013,110,A,2,Control,1,10.3775347489,16
2013,110,A,2,Control,3,11.6053967815,18
2013,110,A,2,Control,5,12.3704643592,18
2013,110,A,2,Treatment,1,12.2583880079,16
2013,110,A,2,Treatment,3,14.1113265494,18
2013,110,A,2,Treatment,5,13.1432458223,19
2013,110,A,3,Control,1,9.5126292474,20
2013,110,A,3,Control,3,11.1576108411,18
2013,110,A,3,Control,5,12.3121961106,18
2013,110,A,3,Treatment,1,13.6332807956,19
2013,110,A,3,Treatment,3,11.8595921767,19
2013,110,A,3,Treatment,5,15.6103360022,20
2013,110,A,4,Control,1,8.2927472588,14
2013,110,A,4,Control,3,9.8378729545,20
2013,110,A,4,Control,5,11.2496704401,18
2013,110,A,4,Treatment,1,10.4896882003,18
2013,110,A,4,Treatment,3,12.595688305,15
2013,110,A,4,Treatment,5,12.1093007828,17
2013,110,A,5,Control,1,8.6989444759,15
2013,110,A,5,Control,3,12.034668488,17
2013,110,A,5,Control,5,11.0618548586,17
2013,110,A,5,Treatment,1,11.1387450059,12
2013,110,A,5,Treatment,3,12.5994187823,20
2013,110,A,5,Treatment,5,12.0791482222,20
2013,110,A,6,Control,1,9.181072196,18
2013,110,A,6,Control,3,9.7639883382,18
2013,110,A,6,Control,5,10.1306950948,19
2013,110,A,6,Treatment,1,11.2189123717,19
2013,110,A,6,Treatment,3,12.6634838885,16
2013,110,A,6,Treatment,5,11.5805618521,15
2013,110,A,7,Control,1,9.9941588638,21
2013,110,A,7,Control,3,10.3507414716,18
2013,110,A,7,Control,5,11.066960736,19
2013,110,A,7,Treatment,1,10.7162112948,17
2013,110,A,7,Treatment,3,12.1957484713,17
2013,110,A,7,Treatment,5,13.218927773,19
2013,110,A,8,Control,1,8.9201851183,16
2013,110,A,8,Control,3,11.4012637689,19
2013,110,A,8,Control,5,10.7629514801,19
2013,110,A,8,Treatment,1,11.9327997891,17
2013,110,A,8,Treatment,3,12.4004484783,19
2013,110,A,8,Treatment,5,13.0232931033,22
2013,110,A,9,Control,1,10.7640065619,18
2013,110,A,9,Control,3,11.2732170031,19
2013,110,A,9,Control,5,11.8406362271,16
2013,110,A,9,Treatment,1,12.23867986,15
2013,110,A,9,Treatment,3,13.8636550253,16
2013,110,A,9,Treatment,5,13.5218807144,21
2013,110,A,10,Control,1,9.0505138286,17
2013,110,A,10,Control,3,9.5224831456,19
2013,110,A,10,Control,5,14.2389012392,20
2013,110,A,10,Treatment,1,12.8005828337,16
2013,110,A,10,Treatment,3,13.468682039,19
2013,110,A,10,Treatment,5,14.58318362,18
2013,111,A,1,Control,1,10.0737203184,15
2013,111,A,1,Control,3,10.7135270054,19
2013,111,A,1,Control,5,12.5030239368,15
2013,111,A,1,Treatment,1,10.220929883,12
2013,111,A,1,Treatment,3,10.9008107179,16
2013,111,A,1,Treatment,5,11.8507638043,19
2013,111,A,2,Control,1,9.1256609685,18
2013,111,A,2,Control,3,10.1268924038,17
2013,111,A,2,Control,5,11.6119534624,18
2013,111,A,2,Treatment,1,12.1883925693,16
2013,111,A,2,Treatment,3,14.25712472,16
2013,111,A,2,Treatment,5,12.2339106168,18
2013,111,A,3,Control,1,9.8699282806,19
2013,111,A,3,Control,3,11.2464069475,17
2013,111,A,3,Control,5,12.8740730084,15
2013,111,A,3,Treatment,1,13.0146762084,18
2013,111,A,3,Treatment,3,15.5187285871,18
2013,111,A,3,Treatment,5,13.9514207884,19
2013,111,A,4,Control,1,10.5564910794,17
2013,111,A,4,Control,3,8.3419660808,16
2013,111,A,4,Control,5,9.4550295209,21
2013,111,A,4,Treatment,1,10.4096818111,17
2013,111,A,4,Treatment,3,10.6488369714,16
2013,111,A,4,Treatment,5,14.1006797803,17
2013,111,A,5,Control,1,9.8758341962,15
2013,111,A,5,Control,3,10.5500850714,16
2013,111,A,5,Control,5,11.8541978768,17
2013,111,A,5,Treatment,1,12.1924913412,18
2013,111,A,5,Treatment,3,11.1740315262,19
2013,111,A,5,Treatment,5,13.5060791248,18
2013,111,A,6,Control,1,8.5459734754,20
2013,111,A,6,Control,3,12.0060254626,16
2013,111,A,6,Control,5,10.8479043881,19
2013,111,A,6,Treatment,1,10.8488807257,14
2013,111,A,6,Treatment,3,13.647503112,18
2013,111,A,6,Treatment,5,11.9659384684,20
2013,111,A,7,Control,1,9.1030873749,15
2013,111,A,7,Control,3,10.4103795467,16
2013,111,A,7,Control,5,9.3460114625,18
2013,111,A,7,Treatment,1,10.1219895447,17
2013,111,A,7,Treatment,3,11.2307498963,19
2013,111,A,7,Treatment,5,11.8692331147,19
2013,111,A,8,Control,1,7.7525882439,19
2013,111,A,8,Control,3,10.2628928296,20
2013,111,A,8,Control,5,13.6134575672,20
2013,111,A,8,Treatment,1,11.6332185489,15
2013,111,A,8,Treatment,3,11.2715910124,18
2013,111,A,8,Treatment,5,12.7627419757,19
2013,111,A,9,Control,1,10.7520415605,21
2013,111,A,9,Control,3,10.3004183972,18
2013,111,A,9,Control,5,12.5384745553,16
2013,111,A,9,Treatment,1,12.8628156408,14
2013,111,A,9,Treatment,3,12.3447085252,17
2013,111,A,9,Treatment,5,13.3899282129,20
2013,111,A,10,Control,1,9.8960340574,17
2013,111,A,10,Control,3,11.6684015,19
2013,111,A,10,Control,5,10.7719521147,18
2013,111,A,10,Treatment,1,11.7846332514,18
2013,111,A,10,Treatment,3,13.8838446309,16
2013,111,A,10,Treatment,5,13.49563841,21
2013,112,A,1,Control,1,9.7453716379,15
2013,112,A,1,Control,3,12.1187517198,17
2013,112,A,1,Control,5,11.5531918059,18
2013,112,A,1,Treatment,1,11.5338021551,17
2013,112,A,1,Treatment,3,12.2755107499,17
2013,112,A,1,Treatment,5,13.8412840104,17
2013,112,A,2,Control,1,10.6562931304,18
2013,112,A,2,Control,3,13.1334098566,17
2013,112,A,2,Control,5,14.1081733097,16
2013,112,A,2,Treatment,1,11.8166420984,17
2013,112,A,2,Treatment,3,14.1192303202,19
2013,112,A,2,Treatment,5,13.6062301873,22
2013,112,A,3,Control,1,9.9604663382,15
2013,112,A,3,Control,3,11.5013717401,20
2013,112,A,3,Control,5,14.0927949403,18
2013,112,A,3,Treatment,1,12.0107731571,19
2013,112,A,3,Treatment,3,12.8034479861,16
2013,112,A,3,Treatment,5,15.0606366027,21
2013,112,A,4,Control,1,9.3176637852,17
2013,112,A,4,Control,3,10.5848279085,17
2013,112,A,4,Control,5,9.8753184064,17
2013,112,A,4,Treatment,1,10.7281419076,16
2013,112,A,4,Treatment,3,12.3590124987,17
2013,112,A,4,Treatment,5,12.8552605641,24
2013,112,A,5,Control,1,9.0914423316,16
2013,112,A,5,Control,3,10.9640792545,19
2013,112,A,5,Control,5,10.9764151164,18
2013,112,A,5,Treatment,1,10.8984174181,15
2013,112,A,5,Treatment,3,12.5028668154,17
2013,112,A,5,Treatment,5,12.6870280194,20
2013,112,A,6,Control,1,11.5193345762,15
2013,112,A,6,Control,3,9.6376463134,15
2013,112,A,6,Control,5,10.9110185862,20
2013,112,A,6,Treatment,1,11.0001345082,16
2013,112,A,6,Treatment,3,11.7293410579,16
2013,112,A,6,Treatment,5,13.0350033272,19
2013,112,A,7,Control,1,8.6574214556,18
2013,112,A,7,Control,3,10.9795622948,20
2013,112,A,7,Control,5,12.2949520113,23
2013,112,A,7,Treatment,1,10.989075657,14
2013,112,A,7,Treatment,3,11.4301750274,15
2013,112,A,7,Treatment,5,12.5259399779,16
2013,112,A,8,Control,1,9.1293603171,17
2013,112,A,8,Control,3,10.391016694,18
2013,112,A,8,Control,5,11.0522851003,18
2013,112,A,8,Treatment,1,11.9619466341,16
2013,112,A,8,Treatment,3,11.3938464197,14
2013,112,A,8,Treatment,5,13.8198515113,17
2013,112,A,9,Control,1,11.2812668652,17
2013,112,A,9,Control,3,11.6674664518,18
2013,112,A,9,Control,5,11.6059831364,15
2013,112,A,9,Treatment,1,11.9141270556,17
2013,112,A,9,Treatment,3,12.6462539976,15
2013,112,A,9,Treatment,5,14.1048329984,19
2013,112,A,10,Control,1,9.216860067,15
2013,112,A,10,Control,3,11.9253360651,17
2013,112,A,10,Control,5,13.3682693752,19
2013,112,A,10,Treatment,1,12.8957463809,17
